CustomerID,Cluster
14039,0
14053,0
14054,0
14055,0
14059,0
14066,0
14068,0
14073,0
14077,0
14079,0
14080,0
14089,0
14090,0
14104,0
14108,0
14109,0
14111,0
14114,0
14117,0
14126,0
14127,0
14133,0
14142,0
14143,0
14147,0
14148,0
14149,0
14155,0
14162,0
14167,0
14173,0
14176,0
14177,0
14184,0
14185,0
14196,0
14198,0
14199,0
14201,0
14205,0
14206,0
14208,0
14218,0
14219,0
14220,0
14231,0
14236,0
14237,0
14238,0
14241,0
14242,0
14248,0
14259,0
14264,0
14270,0
14271,0
14272,0
14273,0
14280,0
14284,0
14287,0
14288,0
14289,0
14295,0
14300,0
14304,0
14311,0
14314,0
14317,0
14320,0
14323,0
14326,0
14327,0
14331,0
14333,0
14338,0
14339,0
14340,0
14342,0
14344,0
14345,0
14348,0
14350,0
14351,0
14353,0
14354,0
14355,0
14356,0
14368,0
14371,0
14373,0
14377,0
14385,0
14386,0
14393,0
14406,0
14411,0
14416,0
14423,0
14424,0
14427,0
14431,0
14436,0
14437,0
14438,0
14448,0
14450,0
14457,0
14463,0
14470,0
14473,0
14474,0
14476,0
14479,0
14480,0
14483,0
14484,0
14489,0
14491,0
14494,0
14495,0
14496,0
14497,0
14500,0
14501,0
14512,0
14513,0
14517,0
14518,0
14520,0
14523,0
14528,0
14532,0
14536,0
14537,0
14538,0
14539,0
14542,0
14548,0
14551,0
14555,0
14569,0
14576,0
14582,0
14589,0
14600,0
14601,0
14603,0
14616,0
14618,0
14619,0
14620,0
14622,0
14624,0
14625,0
14628,0
14632,0
14633,0
14636,0
14638,0
14641,0
14642,0
14644,0
14645,0
14661,0
14666,0
14681,0
14682,0
14689,0
14693,0
14697,0
14699,0
14703,0
14705,0
14712,0
14714,0
14720,0
14727,0
14747,0
14752,0
14753,0
14757,0
14760,0
14761,0
14762,0
14764,0
14768,0
14772,0
14778,0
14779,0
14780,0
14782,0
14784,0
14785,0
14789,0
14793,0
14795,0
14798,0
14799,0
14804,0
14805,0
14806,0
14816,0
14818,0
14819,0
14820,0
14821,0
14829,0
14836,0
14840,0
14847,0
14850,0
14851,0
14853,0
14855,0
14860,0
14861,0
14863,0
14865,0
14867,0
14870,0
14873,0
14880,0
14881,0
14882,0
14886,0
14888,0
14889,0
14890,0
14894,0
14902,0
14905,0
14908,0
14910,0
14915,0
14924,0
14929,0
14946,0
14947,0
14950,0
14951,0
14958,0
14960,0
14962,0
14964,0
14967,0
14973,0
14975,0
14976,0
14981,0
14987,0
15007,0
15010,0
15016,0
15018,0
15030,0
15042,0
15043,0
15045,0
15047,0
15049,0
15063,0
15070,0
15071,0
15079,0
15081,0
15083,0
15087,0
15090,0
15091,0
15092,0
15096,0
15099,0
15100,0
15101,0
15103,0
15107,0
15109,0
15110,0
15115,0
15119,0
15120,0
15121,0
15124,0
15127,0
15130,0
15135,0
15139,0
15142,0
15143,0
15147,0
15148,0
15149,0
15153,0
15158,0
15160,0
15163,0
15165,0
15168,0
15171,0
15174,0
15178,0
15180,0
15182,0
15185,0
15186,0
15193,0
15198,0
15204,0
15205,0
15206,0
15208,0
15210,0
15211,0
15212,0
15213,0
15215,0
15216,0
15219,0
15221,0
15223,0
15224,0
15225,0
15226,0
15230,0
15234,0
15236,0
15243,0
15246,0
15247,0
15254,0
15256,0
15257,0
15258,0
15261,0
15262,0
15263,0
15264,0
15266,0
15269,0
15277,0
15279,0
15286,0
15287,0
15297,0
15300,0
15303,0
15304,0
15307,0
15308,0
15313,0
15314,0
15316,0
15319,0
15327,0
15342,0
15343,0
15344,0
15345,0
15346,0
15347,0
15348,0
15350,0
15355,0
15360,0
15361,0
15363,0
15368,0
15374,0
15381,0
15385,0
15389,0
15393,0
15395,0
15396,0
15397,0
15400,0
15405,0
15412,0
15414,0
15417,0
15419,0
15422,0
15423,0
15424,0
15428,0
15432,0
15442,0
15445,0
15447,0
15448,0
15450,0
15458,0
15462,0
15463,0
15468,0
15469,0
15475,0
15488,0
15510,0
15512,0
15520,0
15523,0
15524,0
15526,0
15540,0
15551,0
15554,0
15557,0
15561,0
15562,0
15565,0
15567,0
15578,0
15581,0
15585,0
15589,0
15592,0
15593,0
15597,0
15598,0
15603,0
15604,0
15605,0
15609,0
15610,0
15612,0
15619,0
15623,0
15624,0
15634,0
15636,0
15637,0
15639,0
15643,0
15646,0
15648,0
15649,0
15652,0
15655,0
15656,0
15657,0
15658,0
15659,0
15661,0
15663,0
15664,0
15667,0
15668,0
15669,0
15670,0
15675,0
15677,0
15678,0
15683,0
15689,0
15690,0
15691,0
15692,0
15695,0
15699,0
15703,0
15705,0
15706,0
15709,0
15713,0
15714,0
15717,0
15724,0
15725,0
15729,0
15732,0
15733,0
15739,0
15740,0
15744,0
15745,0
15753,0
15754,0
15758,0
15759,0
15762,0
15763,0
15766,0
15768,0
15774,0
15775,0
15776,0
15777,0
15780,0
15781,0
15783,0
15802,0
15803,0
15807,0
15809,0
15820,0
15823,0
15825,0
15835,0
15836,0
15837,0
15840,0
15843,0
15844,0
15847,0
15852,0
15857,0
15865,0
15869,0
15881,0
15882,0
15885,0
15886,0
15888,0
15895,0
15897,0
15899,0
15909,0
15912,0
15917,0
15921,0
15922,0
15925,0
15930,0
15935,0
15937,0
15938,0
15940,0
15942,0
15944,0
15945,0
15949,0
15951,0
15958,0
15963,0
15969,0
15970,0
15973,0
15975,0
15986,0
15992,0
15994,0
16006,0
16008,0
16018,0
16025,0
16034,0
16037,0
16038,0
16048,0
16050,0
16055,0
16063,0
16071,0
16072,0
16073,0
16078,0
16080,0
16091,0
16093,0
16096,0
16097,0
16105,0
16106,0
16112,0
16114,0
16116,0
16119,0
16123,0
16124,0
16125,0
16127,0
16134,0
16135,0
16136,0
16139,0
16141,0
16144,0
16147,0
16148,0
16149,0
16157,0
16159,0
16162,0
16163,0
16171,0
16177,0
16178,0
16179,0
16181,0
16183,0
16185,0
16189,0
16190,0
16193,0
16198,0
16202,0
16203,0
16207,0
16211,0
16212,0
16213,0
16215,0
16216,0
16217,0
16226,0
16227,0
16229,0
16230,0
16233,0
16235,0
16236,0
16239,0
16248,0
16250,0
16257,0
16260,0
16266,0
16268,0
16272,0
16275,0
16278,0
16282,0
16287,0
16292,0
16297,0
16298,0
16302,0
16305,0
16306,0
16311,0
16313,0
16315,0
16318,0
16319,0
16323,0
16325,0
16337,0
16338,0
16342,0
16344,0
16345,0
16349,0
16351,0
16352,0
16354,0
16357,0
16363,0
16365,0
16366,0
16378,0
16384,0
16387,0
16403,0
16404,0
16405,0
16414,0
16419,0
16423,0
16424,0
16425,0
16427,0
16429,0
16430,0
16432,0
16433,0
16441,0
16449,0
16450,0
16451,0
16457,0
16462,0
16468,0
16471,0
16473,0
16475,0
16478,0
16482,0
16484,0
16488,0
16499,0
16500,0
16506,0
16509,0
16510,0
16513,0
16516,0
16517,0
16519,0
16526,0
16527,0
16528,0
16529,0
16535,0
16542,0
16545,0
16552,0
16554,0
16555,0
16557,0
16561,0
16565,0
16566,0
16569,0
16573,0
16581,0
16582,0
16583,0
16586,0
16587,0
16589,0
16591,0
16593,0
16596,0
16597,0
16598,0
16602,0
16603,0
16610,0
16611,0
16613,0
16614,0
16616,0
16617,0
16619,0
16620,0
16621,0
16623,0
16625,0
16627,0
16634,0
16641,0
16643,0
16647,0
16648,0
16650,0
16654,0
16658,0
16659,0
16665,0
16668,0
16679,0
16680,0
16689,0
16690,0
16692,0
16696,0
16708,0
16716,0
16723,0
16732,0
16734,0
16737,0
16739,0
16742,0
16752,0
16756,0
16757,0
16758,0
16761,0
16763,0
16765,0
16774,0
16778,0
16781,0
16784,0
16789,0
16792,0
16793,0
16796,0
16803,0
16808,0
16810,0
16811,0
16812,0
16816,0
16820,0
16824,0
16826,0
16828,0
16829,0
16830,0
16832,0
16833,0
16834,0
16835,0
16836,0
16838,0
16846,0
16847,0
16848,0
16849,0
16850,0
16851,0
16852,0
16855,0
16856,0
16858,0
16861,0
16863,0
16866,0
16872,0
16882,0
16884,0
16909,0
16913,0
16915,0
16917,0
16926,0
16933,0
16943,0
16947,0
16952,0
16953,0
16955,0
16956,0
16957,0
16959,0
16961,0
16963,0
16967,0
16968,0
16976,0
16982,0
16988,0
16990,0
16998,0
16999,0
17006,0
17007,0
17010,0
17011,0
17018,0
17022,0
17024,0
17025,0
17026,0
17030,0
17031,0
17034,0
17035,0
17040,0
17045,0
17048,0
17053,0
17060,0
17064,0
17076,0
17079,0
17080,0
17094,0
17096,0
17102,0
17110,0
17115,0
17117,0
17118,0
17119,0
17120,0
17122,0
17123,0
17128,0
17134,0
17138,0
17142,0
17146,0
17148,0
17153,0
17155,0
17157,0
17163,0
17165,0
17166,0
17171,0
17174,0
17176,0
17181,0
17186,0
17187,0
17190,0
17194,0
17197,0
17206,0
17212,0
17217,0
17222,0
17226,0
17232,0
17234,0
17235,0
17237,0
17239,0
17245,0
17253,0
17256,0
17262,0
17278,0
17279,0
17291,0
17298,0
17312,0
17325,0
17329,0
17330,0
17331,0
17334,0
17339,0
17343,0
17347,0
17349,0
17351,0
17361,0
17370,0
17374,0
17382,0
17384,0
17394,0
17398,0
17408,0
17409,0
17411,0
17415,0
17418,0
17420,0
17427,0
17430,0
17436,0
17438,0
17440,0
17446,0
17453,0
17455,0
17456,0
17460,0
17462,0
17464,0
17466,0
17468,0
17475,0
17483,0
17486,0
17492,0
17495,0
17496,0
17498,0
17500,0
17501,0
17502,0
17506,0
17510,0
17513,0
17517,0
17520,0
17524,0
17525,0
17526,0
17527,0
17531,0
17534,0
17535,0
17536,0
17538,0
17540,0
17548,0
17549,0
17556,0
17557,0
17569,0
17572,0
17573,0
17574,0
17578,0
17600,0
17601,0
17603,0
17615,0
17616,0
17620,0
17623,0
17628,0
17630,0
17631,0
17636,0
17637,0
17639,0
17640,0
17643,0
17646,0
17647,0
17650,0
17668,0
17670,0
17678,0
17680,0
17684,0
17691,0
17693,0
17694,0
17697,0
17698,0
17701,0
17707,0
17709,0
17711,0
17712,0
17714,0
17715,0
17718,0
17724,0
17732,0
17734,0
17736,0
17737,0
17742,0
17746,0
17747,0
17749,0
17752,0
17760,0
17763,0
17767,0
17770,0
17775,0
17781,0
17785,0
17788,0
17789,0
17791,0
17817,0
17824,0
17830,0
17831,0
17846,0
17848,0
17849,0
17854,0
17855,0
17862,0
17866,0
17869,0
17871,0
17874,0
17877,0
17878,0
17879,0
17880,0
17881,0
17887,0
17889,0
17892,0
17896,0
17900,0
17905,0
17912,0
17923,0
17925,0
17926,0
17928,0
17929,0
17934,0
17939,0
17941,0
17942,0
17947,0
17948,0
17955,0
17956,0
17958,0
17969,0
17973,0
17977,0
17978,0
17985,0
17986,0
17987,0
17990,0
17991,0
17995,0
18006,0
18010,0
18017,0
18019,0
18024,0
18030,0
18032,0
18040,0
18042,0
18048,0
18050,0
18053,0
18056,0
18058,0
18059,0
18062,0
18064,0
18066,0
18068,0
18071,0
18072,0
18074,0
18078,0
18081,0
18084,0
18085,0
18086,0
18095,0
18108,0
18112,0
18113,0
18129,0
18136,0
18138,0
18146,0
18147,0
18149,0
18150,0
18151,0
18154,0
18155,0
18159,0
18160,0
18164,0
18165,0
18169,0
18174,0
18176,0
18183,0
18184,0
18185,0
18190,0
18191,0
18193,0
18205,0
18209,0
18211,0
18213,0
18215,0
18216,0
18220,0
18222,0
18224,0
18227,0
18228,0
18232,0
18233,0
18236,0
18240,0
18246,0
18249,0
18250,0
18255,0
18261,0
18262,0
18265,0
18268,0
18269,0
18270,0
18273,0
18274,0
18276,0
18277,0
18278,0
18280,0
18281,0
18282,0
12346,1
12747,1
12748,1
12749,1
12820,1
12822,1
12826,1
12828,1
12830,1
12836,1
12839,1
12840,1
12841,1
12842,1
12843,1
12849,1
12853,1
12854,1
12857,1
12867,1
12868,1
12875,1
12877,1
12878,1
12879,1
12885,1
12886,1
12891,1
12901,1
12906,1
12908,1
12909,1
12910,1
12912,1
12913,1
12916,1
12919,1
12921,1
12924,1
12925,1
12928,1
12931,1
12935,1
12936,1
12937,1
12939,1
12947,1
12948,1
12949,1
12950,1
12951,1
12952,1
12955,1
12957,1
12963,1
12967,1
12971,1
12976,1
12980,1
12985,1
12989,1
12994,1
12997,1
13001,1
13004,1
13012,1
13013,1
13014,1
13015,1
13016,1
13018,1
13021,1
13026,1
13027,1
13028,1
13032,1
13035,1
13037,1
13038,1
13040,1
13044,1
13047,1
13048,1
13050,1
13055,1
13064,1
13069,1
13075,1
13078,1
13081,1
13082,1
13089,1
13090,1
13091,1
13093,1
13094,1
13097,1
13098,1
13102,1
13104,1
13107,1
13109,1
13113,1
13115,1
13117,1
13118,1
13122,1
13124,1
13126,1
13131,1
13134,1
13135,1
13136,1
13138,1
13139,1
13141,1
13148,1
13149,1
13151,1
13153,1
13155,1
13157,1
13158,1
13159,1
13162,1
13165,1
13167,1
13174,1
13178,1
13183,1
13184,1
13186,1
13192,1
13196,1
13198,1
13199,1
13200,1
13203,1
13209,1
13211,1
13213,1
13224,1
13225,1
13233,1
13235,1
13246,1
13249,1
13253,1
13265,1
13266,1
13267,1
13268,1
13269,1
13282,1
13285,1
13294,1
13297,1
13305,1
13308,1
13309,1
13310,1
13313,1
13314,1
13316,1
13317,1
13319,1
13320,1
13324,1
13327,1
13328,1
13329,1
13330,1
13334,1
13336,1
13339,1
13340,1
13344,1
13354,1
13355,1
13362,1
13363,1
13365,1
13370,1
13373,1
13375,1
13376,1
13381,1
13384,1
13394,1
13396,1
13397,1
13402,1
13408,1
13410,1
13414,1
13418,1
13421,1
13422,1
13425,1
13426,1
13427,1
13429,1
13430,1
13431,1
13435,1
13437,1
13447,1
13448,1
13450,1
13455,1
13456,1
13458,1
13461,1
13464,1
13468,1
13471,1
13475,1
13476,1
13477,1
13481,1
13486,1
13488,1
13489,1
13491,1
13495,1
13496,1
13499,1
13500,1
13507,1
13509,1
13510,1
13515,1
13516,1
13517,1
13518,1
13523,1
13527,1
13534,1
13536,1
13552,1
13555,1
13557,1
13562,1
13564,1
13572,1
13576,1
13577,1
13583,1
13588,1
13590,1
13591,1
13593,1
13599,1
13611,1
13627,1
13629,1
13630,1
13631,1
13632,1
13635,1
13636,1
13639,1
13644,1
13647,1
13650,1
13652,1
13654,1
13655,1
13658,1
13659,1
13662,1
13668,1
13678,1
13680,1
13681,1
13685,1
13689,1
13692,1
13694,1
13695,1
13700,1
13704,1
13709,1
13717,1
13719,1
13722,1
13725,1
13726,1
13728,1
13730,1
13732,1
13735,1
13742,1
13743,1
13744,1
13750,1
13752,1
13753,1
13756,1
13758,1
13761,1
13763,1
13767,1
13769,1
13771,1
13777,1
13784,1
13791,1
13798,1
13799,1
13802,1
13804,1
13805,1
13808,1
13819,1
13823,1
13824,1
13831,1
13842,1
13848,1
13849,1
13850,1
13851,1
13853,1
13854,1
13856,1
13860,1
13862,1
13867,1
13868,1
13869,1
13870,1
13871,1
13875,1
13878,1
13880,1
13881,1
13882,1
13883,1
13890,1
13892,1
13895,1
13901,1
13908,1
13911,1
13914,1
13918,1
13924,1
13931,1
13934,1
13939,1
13940,1
13941,1
13949,1
13952,1
13953,1
13969,1
13971,1
13979,1
13982,1
13983,1
13984,1
13985,1
13988,1
13989,1
13991,1
13993,1
13994,1
13995,1
13999,1
14000,1
14001,1
14002,1
14004,1
14005,1
14006,1
14013,1
14014,1
14015,1
14019,1
14020,1
14022,1
14031,1
14032,1
14035,1
14038,1
14040,1
14045,1
14047,1
14049,1
14050,1
14051,1
14056,1
14057,1
14060,1
14062,1
14064,1
14075,1
14078,1
14085,1
14088,1
14092,1
14096,1
14099,1
14101,1
14102,1
14105,1
14107,1
14110,1
14112,1
14113,1
14116,1
14121,1
14124,1
14125,1
14128,1
14129,1
14132,1
14135,1
14138,1
14139,1
14140,1
14141,1
14145,1
14146,1
14150,1
14152,1
14154,1
14158,1
14163,1
14164,1
14175,1
14180,1
14188,1
14189,1
14191,1
14193,1
14194,1
14195,1
14209,1
14210,1
14211,1
14212,1
14214,1
14215,1
14216,1
14217,1
14221,1
14222,1
14223,1
14226,1
14227,1
14229,1
14232,1
14233,1
14235,1
14239,1
14240,1
14243,1
14245,1
14246,1
14250,1
14251,1
14256,1
14257,1
14258,1
14261,1
14262,1
14267,1
14276,1
14282,1
14285,1
14286,1
14290,1
14291,1
14292,1
14293,1
14297,1
14298,1
14299,1
14301,1
14305,1
14306,1
14307,1
14309,1
14312,1
14315,1
14321,1
14329,1
14332,1
14334,1
14336,1
14341,1
14346,1
14352,1
14359,1
14360,1
14364,1
14367,1
14383,1
14387,1
14388,1
14389,1
14390,1
14395,1
14397,1
14400,1
14401,1
14403,1
14404,1
14407,1
14408,1
14409,1
14412,1
14414,1
14415,1
14418,1
14421,1
14422,1
14426,1
14434,1
14440,1
14441,1
14443,1
14447,1
14459,1
14460,1
14466,1
14475,1
14477,1
14481,1
14482,1
14488,1
14493,1
14503,1
14507,1
14511,1
14514,1
14515,1
14522,1
14525,1
14527,1
14530,1
14533,1
14534,1
14540,1
14541,1
14543,1
14544,1
14547,1
14550,1
14554,1
14557,1
14560,1
14561,1
14562,1
14565,1
14567,1
14572,1
14595,1
14597,1
14607,1
14608,1
14609,1
14621,1
14626,1
14631,1
14639,1
14640,1
14643,1
14655,1
14659,1
14665,1
14667,1
14673,1
14676,1
14680,1
14687,1
14688,1
14691,1
14696,1
14700,1
14702,1
14708,1
14709,1
14713,1
14715,1
14725,1
14732,1
14733,1
14735,1
14737,1
14738,1
14739,1
14740,1
14741,1
14744,1
14745,1
14748,1
14754,1
14755,1
14756,1
14758,1
14759,1
14766,1
14769,1
14770,1
14775,1
14776,1
14788,1
14790,1
14794,1
14796,1
14800,1
14803,1
14808,1
14810,1
14815,1
14817,1
14824,1
14825,1
14828,1
14834,1
14837,1
14841,1
14842,1
14844,1
14849,1
14852,1
14854,1
14856,1
14857,1
14859,1
14862,1
14866,1
14868,1
14875,1
14878,1
14883,1
14885,1
14887,1
14891,1
14893,1
14895,1
14897,1
14898,1
14901,1
14904,1
14907,1
14913,1
14916,1
14918,1
14920,1
14921,1
14923,1
14944,1
14948,1
14952,1
14959,1
14961,1
14970,1
14997,1
15002,1
15023,1
15024,1
15027,1
15028,1
15032,1
15034,1
15039,1
15044,1
15046,1
15050,1
15053,1
15057,1
15061,1
15062,1
15065,1
15066,1
15067,1
15069,1
15073,1
15074,1
15075,1
15076,1
15078,1
15088,1
15089,1
15093,1
15095,1
15098,1
15104,1
15105,1
15106,1
15111,1
15113,1
15114,1
15116,1
15117,1
15118,1
15122,1
15123,1
15125,1
15128,1
15129,1
15132,1
15133,1
15134,1
15136,1
15140,1
15144,1
15145,1
15146,1
15150,1
15152,1
15156,1
15157,1
15159,1
15172,1
15179,1
15181,1
15187,1
15189,1
15192,1
15194,1
15195,1
15197,1
15199,1
15201,1
15203,1
15214,1
15218,1
15220,1
15222,1
15227,1
15228,1
15232,1
15235,1
15237,1
15238,1
15239,1
15240,1
15241,1
15244,1
15245,1
15249,1
15251,1
15252,1
15253,1
15255,1
15260,1
15265,1
15267,1
15270,1
15271,1
15274,1
15275,1
15281,1
15288,1
15289,1
15290,1
15291,1
15296,1
15298,1
15299,1
15301,1
15306,1
15311,1
15312,1
15315,1
15321,1
15322,1
15329,1
15330,1
15333,1
15341,1
15358,1
15364,1
15365,1
15366,1
15367,1
15370,1
15372,1
15373,1
15379,1
15380,1
15382,1
15384,1
15392,1
15394,1
15398,1
15399,1
15402,1
15410,1
15411,1
15416,1
15421,1
15433,1
15434,1
15443,1
15449,1
15465,1
15473,1
15478,1
15482,1
15484,1
15485,1
15489,1
15491,1
15492,1
15497,1
15498,1
15500,1
15502,1
15505,1
15513,1
15514,1
15518,1
15521,1
15527,1
15530,1
15544,1
15547,1
15549,1
15563,1
15568,1
15569,1
15570,1
15572,1
15576,1
15582,1
15587,1
15594,1
15596,1
15599,1
15601,1
15602,1
15606,1
15608,1
15611,1
15615,1
15618,1
15620,1
15621,1
15622,1
15625,1
15626,1
15628,1
15630,1
15632,1
15640,1
15641,1
15651,1
15653,1
15654,1
15660,1
15665,1
15671,1
15673,1
15674,1
15676,1
15680,1
15681,1
15687,1
15694,1
15696,1
15704,1
15708,1
15712,1
15722,1
15727,1
15730,1
15734,1
15737,1
15738,1
15747,1
15749,1
15750,1
15755,1
15757,1
15764,1
15769,1
15773,1
15782,1
15785,1
15786,1
15789,1
15791,1
15793,1
15795,1
15796,1
15797,1
15801,1
15804,1
15805,1
15806,1
15808,1
15810,1
15811,1
15812,1
15813,1
15814,1
15815,1
15819,1
15822,1
15826,1
15827,1
15829,1
15830,1
15831,1
15832,1
15838,1
15839,1
15841,1
15845,1
15854,1
15856,1
15861,1
15864,1
15874,1
15898,1
15903,1
15932,1
15933,1
15939,1
15947,1
15948,1
15950,1
15953,1
15955,1
15971,1
15974,1
15977,1
15978,1
15980,1
15981,1
15983,1
15984,1
15985,1
15987,1
15990,1
16000,1
16003,1
16009,1
16011,1
16012,1
16013,1
16019,1
16020,1
16027,1
16029,1
16033,1
16036,1
16040,1
16041,1
16042,1
16043,1
16045,1
16053,1
16057,1
16062,1
16066,1
16070,1
16076,1
16079,1
16081,1
16083,1
16086,1
16092,1
16094,1
16098,1
16099,1
16101,1
16102,1
16103,1
16107,1
16108,1
16109,1
16120,1
16122,1
16126,1
16128,1
16131,1
16133,1
16140,1
16142,1
16143,1
16145,1
16146,1
16150,1
16152,1
16153,1
16156,1
16160,1
16161,1
16164,1
16168,1
16169,1
16170,1
16172,1
16173,1
16174,1
16175,1
16180,1
16182,1
16184,1
16186,1
16187,1
16188,1
16191,1
16201,1
16209,1
16210,1
16214,1
16218,1
16224,1
16232,1
16240,1
16242,1
16244,1
16245,1
16249,1
16253,1
16255,1
16256,1
16258,1
16265,1
16270,1
16271,1
16276,1
16279,1
16281,1
16283,1
16293,1
16295,1
16303,1
16308,1
16309,1
16316,1
16317,1
16326,1
16327,1
16333,1
16341,1
16350,1
16353,1
16358,1
16359,1
16369,1
16377,1
16379,1
16380,1
16389,1
16393,1
16394,1
16398,1
16401,1
16407,1
16409,1
16416,1
16422,1
16434,1
16440,1
16446,1
16455,1
16456,1
16458,1
16463,1
16466,1
16477,1
16480,1
16491,1
16493,1
16494,1
16496,1
16497,1
16503,1
16505,1
16515,1
16523,1
16525,1
16531,1
16532,1
16539,1
16546,1
16550,1
16551,1
16553,1
16556,1
16558,1
16560,1
16563,1
16567,1
16570,1
16571,1
16572,1
16574,1
16584,1
16592,1
16600,1
16607,1
16609,1
16612,1
16618,1
16624,1
16626,1
16628,1
16633,1
16637,1
16638,1
16639,1
16642,1
16644,1
16652,1
16653,1
16655,1
16656,1
16660,1
16670,1
16671,1
16672,1
16676,1
16678,1
16681,1
16682,1
16684,1
16688,1
16698,1
16700,1
16701,1
16705,1
16709,1
16711,1
16712,1
16713,1
16714,1
16715,1
16717,1
16718,1
16719,1
16722,1
16729,1
16735,1
16743,1
16745,1
16746,1
16747,1
16748,1
16751,1
16754,1
16759,1
16762,1
16766,1
16767,1
16775,1
16779,1
16782,1
16790,1
16801,1
16807,1
16814,1
16817,1
16818,1
16825,1
16837,1
16839,1
16841,1
16842,1
16843,1
16859,1
16871,1
16873,1
16875,1
16881,1
16889,1
16902,1
16905,1
16912,1
16919,1
16923,1
16927,1
16928,1
16929,1
16934,1
16938,1
16940,1
16945,1
16948,1
16949,1
16950,1
16951,1
16954,1
16966,1
16969,1
16979,1
16980,1
16983,1
16984,1
16985,1
16986,1
16987,1
16989,1
16992,1
16996,1
16997,1
17001,1
17002,1
17004,1
17017,1
17029,1
17033,1
17037,1
17041,1
17042,1
17043,1
17044,1
17046,1
17047,1
17049,1
17050,1
17054,1
17058,1
17061,1
17063,1
17068,1
17069,1
17071,1
17078,1
17082,1
17083,1
17084,1
17086,1
17088,1
17090,1
17091,1
17092,1
17095,1
17100,1
17101,1
17107,1
17131,1
17133,1
17135,1
17139,1
17140,1
17144,1
17147,1
17152,1
17154,1
17158,1
17159,1
17160,1
17162,1
17164,1
17169,1
17172,1
17173,1
17175,1
17183,1
17188,1
17193,1
17203,1
17204,1
17205,1
17211,1
17213,1
17227,1
17228,1
17230,1
17242,1
17243,1
17244,1
